addressLine1;addressLine2;size;rooms;fee;price;soldDate;lat;lng
Ågesta Broväg 46,2tr;Farsta, Stockholm;80;3;4560;3500000;2018-09-06T22:00:00.000Z;59.24004359999999;18.101965
Jungfrugatan 41 A;Östermalm, Stockholm;34;2;1286;3535000;2018-09-09T22:00:00.000Z;59.34086629999999;18.084988
Godtemplarvägen 9;Tollare, ;75;3;3743;3750000;2018-09-07T22:00:00.000Z;59.3029301;18.2394896
Skånegatan 113, 4 tr;Katarina/Sofia, Stockholm;64;2;3720;4745000;2018-09-09T22:00:00.000Z;59.3127909;18.0910129
Bruksgatan 2;Bergvik, Södertälje;63;2;3253;2095000;2018-09-10T22:00:00.000Z;59.20587980000001;17.6285143
Tobaksgatan 16B;Glasberga Sjöstad, ;148;6;5249;3250000;2018-09-06T22:00:00.000Z;55.4295219;13.8294281
Upplandsgatan 41, 4tr;Vasastan - Odenplan, Stockholm;97;4;5235;9700000;2018-09-09T22:00:00.000Z;59.3427137;18.0490779
Grindtorps skolgränd 42, Våning 1;Täby Centrum, Täby;49;2;3112;2800000;2018-09-07T22:00:00.000Z;59.4423764;18.0713396
Ursviks Allé 49;Ursvik, Stockholm;69.5;3;3430;3250000;2018-09-09T22:00:00.000Z;59.3846412;17.9430004
Timrågatan 64;Vällingbyhöjden, Stockholm;127;4;3786;4490000;2018-09-10T22:00:00.000Z;59.3696566;17.8755879
Ängsnäsvägen 7; Stockholm;45;1;2289;1900000;2018-09-06T22:00:00.000Z;59.2339559;17.9911364
Tunvägen 8D;Grind, Norrtälje;69.7;2;4269;1340000;2018-09-09T22:00:00.000Z;59.76953829999999;18.7272892
Hägerstensvägen 231;Örnsberg, Stockholm;43;2;2460;2660000;2018-09-07T22:00:00.000Z;59.3045286;17.9832329
Flintlåsvägen 16, 1tr;Edsberg, Stockholm;76.5;3;3967;2300000;2018-09-09T22:00:00.000Z;59.4489886;17.9650401
Siljansvägen 68, 2tr;Årsta, Stockholm;73.5;3;4710;3395000;2018-09-10T22:00:00.000Z;59.2995438;18.0414389
Slättgårdsvägen 105;Mälarhöjden, Stockholm;82;3;4300;3355000;2018-09-07T22:00:00.000Z;59.2898078;17.9507231
Åkerbyvägen 292, 2tr; ;86.5;3;4201;2960000;2018-09-06T22:00:00.000Z;59.45033129999999;18.0748572
Kvisthamragatan 7 A;Kvisthamra, Norrtälje;31.5;1;2075;1000000;2018-09-09T22:00:00.000Z;59.7546396;18.7090235
Centralvägen 4     2 tr.;Centrum, Vallentuna;23.7;1;1441;1425000;2018-09-10T22:00:00.000Z;59.5330336;18.0771382
Sturebergsvägen 5;Vendelsömalm, Stockholm;60.5;2;3248;2200000;2018-09-07T22:00:00.000Z;59.1856012;18.182515
Vigelsjövägen 16B;Vigelsjö, Norrtälje;48.6;2;2349;1300000;2018-09-06T22:00:00.000Z;59.76197759999999;18.6814527
Grödingevägen 16B;Tumba, Tumba;46;1;2985;1610000;2018-09-09T22:00:00.000Z;59.19789850000001;17.8262515
Brännkyrkagatan 48;Södermalm, Stockholm;93;3;4981;7620000;2018-09-06T22:00:00.000Z;59.3192129;18.0598398
Atlasmuren 18, 1 tr/Sankt Eriksgatan 64;Vasastan - Atlas, Stockholm;42.2;2;1033;3950000;2018-09-07T22:00:00.000Z;59.3380415;18.0356663
Dianavägen 9;Hjorthagen, Stockholm;44;2;2003;2995000;2018-09-10T22:00:00.000Z;59.35475460000001;18.1026201
Alströmergatan 32 I, 2tr;Kungsholmen Fridhemsplan, Stockholm;60;2;3006;5600000;2018-09-06T22:00:00.000Z;59.3374639;18.026566
Ekuddsvägen 5;Ekudden, Stockholm;119;5;6983;6200000;2018-09-09T22:00:00.000Z;59.30543489999999;18.1448363
Virebergsvägen 14;Vireberg, Stockholm;70;3.5;4812;3150000;2018-09-09T22:00:00.000Z;59.36018;17.9880176
Tallåsvägen 38;Kragstalund, Vallentuna;90.8;4;6503;2300000;2018-09-07T22:00:00.000Z;59.51091779999999;18.067491
Tombolavägen 10, 3 tr;Telefonplan/Västberga, Stockholm;51;2;3236;2680000;2018-09-06T22:00:00.000Z;59.29610630000001;18.007201
Mässingsgränd 19;Vällingby - Grimsta, Stockholm;114;5;6945;3810000;2018-09-06T22:00:00.000Z;59.3590853;17.8646478
Hildebergsvägen 14;Liljeholmskajen, Stockholm;69.5;3;4600;4330000;2018-09-09T22:00:00.000Z;59.3027435;18.0263806
Vasavägen 81;Jakobsberg, Stockholm;53.8;2;3065;1700000;2018-09-07T22:00:00.000Z;59.4157237;17.8348718
Gustav III:s Väg 23;Bromma Abrahamsberg, Stockholm;77;3.5;3752;4505000;2018-09-09T22:00:00.000Z;59.332953;17.9459456
Tornslingan 35;Trångsund, Stockholm;35;1;2037;1400000;2018-09-09T22:00:00.000Z;59.2298164;18.1329275
Polhemsgatan 10, 2 tr;Gamla Huvudsta, Stockholm;60;2;2647;2750000;2018-09-06T22:00:00.000Z;59.3533792;17.9946941
Luftskeppsgatan 10;Skarpnäck, Stockholm;90;4;6622;2900000;2018-09-06T22:00:00.000Z;59.2647976;18.1351805
Mjölnarvägen 20B;Kvarnholmen, Stockholm;50.5;2;2582;4180000;2018-09-09T22:00:00.000Z;59.31772179999999;18.1409549
Östergatan 2A;Centrala Södertälje, Södertälje;25;1;1771;1175000;2018-09-07T22:00:00.000Z;59.200681;17.6306446
Kanalvägen 20, 1 tr;Roslags Näsby, Täby;32;1;2136;1885000;2018-09-09T22:00:00.000Z;59.43440279999999;18.0591222
Alströmergatan 32G, 4tr;Kungsholmen Fridhemsplan, Stockholm;40;2;1960;4055000;2018-09-06T22:00:00.000Z;59.33751340000001;18.0261064
John Ericssonsgatan 11, vån 3;Kungsholmen, Stockholm;35;2;2270;3300000;2018-09-06T22:00:00.000Z;59.32894879999999;18.0372394
Hälsingegatan 14F;Vasastan, Stockholm;73;3;2053;6505000;2018-09-09T22:00:00.000Z;59.344438;18.0415012
Sportflygargatan 5, b.v;Skarpnäck, Stockholm;77;3;4623;2750000;2018-09-07T22:00:00.000Z;59.26845360000001;18.1239112
Fridhemsgatan 44, 1tr;Kungsholmen, Stockholm;43;2;830;3700000;2018-09-09T22:00:00.000Z;59.3342694;18.0307586
Hedinsgatan 13, 7tr;Nedre Gärdet Östermalm, Stockholm;38;2;2191;3600000;2018-09-06T22:00:00.000Z;59.3432968;18.0942921
Hornsbergs Strand 95, 4tr;Kungsholmen - Hornsbergs Strand, Stockholm;60;2;2956;4600000;2018-09-06T22:00:00.000Z;59.3385561;18.0026973
Sandstuguvägen 53, 4tr;Tumba-Uttran, Tumba;52.3;2;2992;2250000;2018-09-09T22:00:00.000Z;59.2022026;17.8027662
Kotkagatan 13;Akalla, Stockholm;73;3;4234;2295000;2018-09-09T22:00:00.000Z;59.4149111;17.9213148
Evenemangsgatan 34, vån 10;Arenastaden, Stockholm;65;3;4117;4400000;2018-09-07T22:00:00.000Z;59.37238540000001;17.9977183
Alströmergatan 45;Kungsholmen, Stockholm;96;3;3898;7222000;2018-09-06T22:00:00.000Z;59.3360206;18.0272169
Lidnersgatan 5, 5tr; Stockholm;81;3;4105;5900000;2018-09-06T22:00:00.000Z;59.33515610000001;18.0001127
Sikvägen 7, 6 tr;Tyresö Centrum, Stockholm;111;5;6222;2800000;2018-09-09T22:00:00.000Z;59.2480063;18.2323712
Skepparkroken 18;Gåshaga Pirar, Lidingö;103;3;4987;5750000;2018-09-09T22:00:00.000Z;59.3594203;18.2302011
Vallagränd 49;Centrala Handen, Stockholm;43;2;2720;1960000;2018-09-07T22:00:00.000Z;59.15976509999999;18.1386918
Våtmarksvägen 33, 2tr;Järvastaden, Stockholm;72.5;3;3741;3550000;2018-09-06T22:00:00.000Z;59.38296020000001;17.9812586
Rådjursstigen 40, 5tr;Bergshamra, Stockholm;101.5;5;3623;5550000;2018-09-06T22:00:00.000Z;59.38107710000001;18.0385279
Kellgrensgatan 10, 9tr;Kungsholmen, Stockholm;78.5;3;4525;5795000;2018-09-09T22:00:00.000Z;59.3364181;18.0151029
Trångsundstorget 1,10 tr.; Stockholm;38;1;2563;1750000;2018-09-09T22:00:00.000Z;59.22827119999999;18.1322567
Mörbyhöjden 12, 2tr;Mörbyskogen Danderyd, Stockholm;113;5;5158;5000000;2018-09-07T22:00:00.000Z;59.3965028;18.0416572
Tjusarstigen 29;Nykvarn, Nykvarn;99.7;4;4256;2750000;2018-09-06T22:00:00.000Z;59.17476809999999;17.4317113
Anders Reimers väg 17;Reimersholme, Stockholm;62.5;2;3744;5000000;2018-09-07T22:00:00.000Z;59.3197017;18.0215086
Trollesundsvägen 43; Stockholm;101;4;6938;2995000;2018-09-06T22:00:00.000Z;59.26927889999999;18.0525798
Kallskärsgatan 3;Nedre Gärdet, Stockholm;73;3;3349;7350000;2018-09-09T22:00:00.000Z;59.3429463;18.093179
Ynglingavägen 11, 2 tr.;Jakobsberg, Stockholm;56;2;3290;1975000;2018-09-09T22:00:00.000Z;59.42322279999999;17.8338267
Rågvägen 14, 7tr;Norsborg, Stockholm;78.5;3;4554;1760000;2018-09-06T22:00:00.000Z;59.24729920000001;17.8251689
Ankdammsgatan 31, BV;Skytteholm, Stockholm;65;2;3873;2600000;2018-09-07T22:00:00.000Z;59.35749610000001;17.9881988
Fyrspannsvägen 46;Jarlaberg, Stockholm;76;3;5251;3150000;2018-09-06T22:00:00.000Z;59.31556879999999;18.1694759
Norrskensbacken 19, 6 tr;Tullinge, Stockholm;63;2;3767;1850000;2018-09-09T22:00:00.000Z;59.2117428;17.9109682
Rutger Fuchsgatan 9, 5tr;Södermalm, Stockholm;35;1.5;2112;2925000;2018-09-09T22:00:00.000Z;59.3068892;18.0785824
Fidravägen 25;Fisksätra, Fisksätra;72;3;3904;2100000;2018-09-07T22:00:00.000Z;59.2904706;18.2604729
Fridensborgsvägen 30;Järvastaden, Stockholm;102;4;4908;5320000;2018-09-06T22:00:00.000Z;59.3824153;17.9804836
Grindtorps skolgränd 28;Täby Centrum, Täby;39;1;2998;2370000;2018-09-05T22:00:00.000Z;59.4431653;18.0730142
Trångsundstorget 1;Trångsund, Stockholm;39;1;2630;1660000;2018-09-06T22:00:00.000Z;59.22827119999999;18.1322567
Fogdevreten 10;Hagastaden / Solna, Stockholm;34;1;2150;2125000;2018-09-09T22:00:00.000Z;59.3515894;18.0193922
Elmsta Udde 23 A;Älmsta, Älmsta;112;4;9033;950000;2018-09-09T22:00:00.000Z;59.9749378;18.8114274
Diligensvägen 32;Jarlaberg, Stockholm;63.5;2;4288;2320000;2018-09-07T22:00:00.000Z;59.31556879999999;18.1694759
Fridensborgsvägen 131;Järvastaden, Stockholm;89;3;4822;3920000;2018-09-06T22:00:00.000Z;59.3824153;17.9804836
Robert Almströmsgatan 9 A, 3tr;Vasastan - Birkastan, Stockholm;57;3;2797;5050000;2018-09-05T22:00:00.000Z;59.33927;18.0333563
Hildebergsvägen 12,;Liljeholmen/Liljeholmskajen, Stockholm;63;2;4158;3395000;2018-09-06T22:00:00.000Z;59.3028815;18.026907
Sköntorpsvägen 5, 2tr;Årsta / Gullmarsplan, Stockholm;60.5;2;4203;2805000;2018-09-09T22:00:00.000Z;59.2983348;18.0694885
Tulegatan 6A, 4 tr;Sundbyberg, Stockholm;40.8;2;1906;2850000;2018-09-07T22:00:00.000Z;59.3644155;17.976908
Vaktbergsvägen 19B;Nynäshamn, Nynäshamn;63;2;3713;1705000;2018-09-06T22:00:00.000Z;58.91502209999999;17.94709
Sikvägen 34;Centrala Tyresö, Stockholm;80;3;4905;2430000;2018-09-06T22:00:00.000Z;59.2470509;18.2354507
Betsövägen 6;Saltsjö-Boo, ;41;1;2714;1650000;2018-09-09T22:00:00.000Z;59.3278823;18.2577247
Döbelnsgatan 91;Vasastan, Stockholm;43;2;1208;3630000;2018-09-09T22:00:00.000Z;59.34630920000001;18.0557824
Odd Fellowvägen 30;Bredäng-Mälarhöjden, Stockholm;78.5;3;3689;3300000;2018-09-07T22:00:00.000Z;59.29741199999999;17.9374981
Bokbindarvägen 78, vån 3;Hägerstensåsen, Stockholm;24;1;2388;2200000;2018-09-05T22:00:00.000Z;59.3009845;17.9818493
Evenemangsgatan 18, vån 16;Arenastaden, Stockholm;45;2;2237;3200000;2018-09-06T22:00:00.000Z;59.3711917;17.9991289
Blekingegatan 61;Södermalm, Stockholm;60;2;3020;5190000;2018-09-06T22:00:00.000Z;59.31080199999999;18.0763945
Valhallavägen 134;Östermalm, Stockholm;20;1;682;2400000;2018-09-09T22:00:00.000Z;59.3414716;18.0864368
Noras väg 1E;Hallunda - Norsborg, Stockholm;69;3;3883;1995000;2018-09-07T22:00:00.000Z;59.2484052;17.813803
Marinstadsvägen 3, 3 tr;Marinstaden, Stockholm;115;4;5783;7400000;2018-09-09T22:00:00.000Z;59.31296150000001;18.142372
Gustav III:s Boulevard 61;Frösunda, Stockholm;126;4;5261;5330000;2018-09-06T22:00:00.000Z;59.3727683;18.0161875
Ullvidevägen 43, EP;Vällingby - Vinsta, Stockholm;91;4;4393;2800000;2018-09-05T22:00:00.000Z;59.37624040000001;17.8600727
Lugnets Allé 30, 7tr;Hammarby Sjöstad, Stockholm;62.5;2;2510;4400000;2018-09-09T22:00:00.000Z;59.3024375;18.1035882
Katarina Bangata 17, 5 tr;Södermalm, Stockholm;85;3;3060;7675000;2018-09-06T22:00:00.000Z;59.3121135;18.0759513
Roslagsgatan 37, 4 tr;Vasastan, Stockholm;75;2;3552;5800000;2018-09-06T22:00:00.000Z;59.3487368;18.0573452
August Wahlströms väg 8;Danderyd Mörby centrum, Stockholm;72;3;2798;4800000;2018-09-07T22:00:00.000Z;59.39552879999999;18.0362423
Sigtunagatan 14, 2 tr;Vasastan, Stockholm;99;3;3465;9300000;2018-09-05T22:00:00.000Z;59.3419847;18.0414607
Säterbacken 8, 4 tr;Skogås, Huddinge, Stockholm;50;2;2412;1895000;2018-09-09T22:00:00.000Z;59.2164961;18.1456148
Sveavägen 137, 4tr;Vasastan, Stockholm;42;2;1775;3800000;2018-09-06T22:00:00.000Z;59.34909510000001;18.0502843
Jungfrugatan 52;Östermalm, Stockholm;58;2;2896;6760000;2018-09-07T22:00:00.000Z;59.34114100000001;18.0855571
Trollesundsvägen 100;Högdalen, Stockholm;61;2;2908;2500000;2018-09-06T22:00:00.000Z;59.261332;18.0473386
Linnégatan 90;Östermalm, Stockholm;43;2;1993;4550000;2018-09-05T22:00:00.000Z;59.33375999999999;18.0961673
Sofielundsvägen 3A;Sollentuna, Stockholm;63;2;4233;2450000;2018-09-06T22:00:00.000Z;59.4309452;17.9493921
Kocksgatan 42, 4 tr;Södermalm - Nytorget, Stockholm;58;2;2497;4400000;2018-09-09T22:00:00.000Z;59.31440250000001;18.0814444
Ormingeringen 28A;Västra Orminge, ;45;2;3890;2100000;2018-09-07T22:00:00.000Z;59.327365;18.25058
Granitvägen 40A, bv;Tyresö Centrum, Stockholm;32;1;1739;2010000;2018-09-06T22:00:00.000Z;59.2410085;18.2227422
Nordenflychtsvägen 62 B;Kungsholmen, Stockholm;39;1;1432;3475000;2018-09-05T22:00:00.000Z;59.3381197;18.0094859
Bangatan 28;Centrala Södertälje, Södertälje;63;2;3316;1710000;2018-09-05T22:00:00.000Z;59.1896946;17.6284825
Ekgårdsvägen 28c;Ekgården, ;119;4;5515;2695000;2018-09-09T22:00:00.000Z;59.2223474;17.6281348
Varnbäcksvägen 21;Hovsjö, Södertälje;96.5;4;3544;1680000;2018-09-07T22:00:00.000Z;59.1753561;17.5967516
Sveavägen 121 B, 4 tr ög;Vasastan, Stockholm;54;2;2913;4975000;2018-09-06T22:00:00.000Z;59.3470886;18.0513109
Spetsvägen 13;Bromma/ Riksby, Stockholm;60;2.5;3573;2550000;2018-09-06T22:00:00.000Z;59.3420938;17.9471324
Kusbyvägen 25 A;Hallstavik, Hallstavik;64;3;3340;675000;2018-09-05T22:00:00.000Z;60.05373540000001;18.6089741
Hägerneholmsvägen 6B, vån 6;Hägerneholm, Täby;48;2;3075;2400000;2018-09-09T22:00:00.000Z;59.4709635;18.1187883
Skidskyttevägen 2;Västertorp, Stockholm;52;2;3075;2870000;2018-09-06T22:00:00.000Z;59.2909408;17.9727853
Backvägen 3;Råsunda, Stockholm;76;3.5;3688;3780000;2018-09-06T22:00:00.000Z;59.3685559;17.9976617
David Bagares gata 22, 1 tr;Norrmalm, Stockholm;95;4;2200;8450000;2018-09-07T22:00:00.000Z;59.33723029999999;18.0663999
Kyndelsmässogränd 14, 1 tr;Midsommarkransen/Telefonplan, Stockholm;47;2;3420;2620000;2018-09-05T22:00:00.000Z;59.29993469999999;18.0025563
Celsings väg 85;Rotsunda, Stockholm;79;2;5979;1590000;2018-09-09T22:00:00.000Z;59.487312;17.9206686
Hörningsnäsvägen 32;Huddinge, Stockholm;57;2;2715;1895000;2018-09-06T22:00:00.000Z;59.2334315;17.9926684
Olof Palmes gata 12, 2tr;City - Norrmalm - Vasastan, Stockholm;39;2;1829;3410000;2018-09-06T22:00:00.000Z;59.33634660000001;18.0612173
Sankt Göransgatan 82, 2,5tr;Kungsholmen - Fridhemsplan, Stockholm;31;1;1875;3235000;2018-09-07T22:00:00.000Z;59.33381969999999;18.0285765
Lagmansbacken 9;Alby - Norsborg, Stockholm;30;1;3155;1300000;2018-09-07T22:00:00.000Z;59.24009399999999;17.8456002
Sidensvansvägen 77;Sjöberg, ;35;1;2164;1600000;2018-09-05T22:00:00.000Z;59.42994059999999;17.9911729
Love Almqvists väg 4 A, 2 tr;Kungsholmen - Kristineberg, Stockholm;38;2;3035;3135000;2018-09-09T22:00:00.000Z;59.334554;18.0021965
Pontonjärgatan 49;Kungsholmen, Stockholm;32;2;740;3105000;2018-09-06T22:00:00.000Z;59.33001389999999;18.0273198
Essinge Brogata 10;Lilla Essingen, Stockholm;67;2;3801;4000000;2018-09-05T22:00:00.000Z;59.3251295;18.0066438
Ekedalsvägen 28;Jakobsberg, Stockholm;66;2;3589;2550000;2018-09-07T22:00:00.000Z;59.4303785;17.8324665
Centralgatan 24 A;Centralt, Nynäshamn;50.5;2;3851;1500000;2018-09-06T22:00:00.000Z;58.90582320000001;17.943356
Högbergsgatan 72 A, 1 tr ö.g;Maria, Stockholm;61;3;2771;5500000;2018-09-05T22:00:00.000Z;59.3153157;18.0606668
Storvretsvägen 84;Skogås, Stockholm;95;4;4095;2130000;2018-09-06T22:00:00.000Z;59.21550089999999;18.1551999
Ruddammsvägen 4, 3 tr;Ruddammen/ Östermalm, Stockholm;36;2;1629;3100000;2018-09-05T22:00:00.000Z;59.35174079999999;18.0621958
Klas Klättermus Gata 7;Bromma - Annedal, Stockholm;68;2;3491;3100000;2018-09-07T22:00:00.000Z;59.36387059999999;17.9536944
Svartågatan 72;Bagarmossen, Stockholm;74;3;4838;3450000;2018-09-06T22:00:00.000Z;59.27393299999999;18.137407
Flygarevägen 28;Häggvik, Stockholm;34.6;1;1719;1895000;2018-09-05T22:00:00.000Z;59.44331169999999;17.9279266
Gästgivaregatan 1;Centrum, Södertälje;23;1;1177;1150000;2018-09-05T22:00:00.000Z;59.19752440000001;17.6282834
Nybohovsbacken 68, 1 tr;Liljeholmen, Stockholm;52;2;3506;3450000;2018-09-06T22:00:00.000Z;59.3093666;18.0123835
Ingentingsgatan 5;Gamla Huvudsta, Stockholm;77.5;3;3849;3450000;2018-09-07T22:00:00.000Z;59.35316799999999;18.0020879
Honnörsgatan 27, 1tr;Järvastaden, Stockholm;57;2;3136;2900000;2018-09-06T22:00:00.000Z;59.381528;17.9911229
Nyborgsgränd 1;Midsommarkransen, Stockholm;37;1;2807;2660000;2018-09-05T22:00:00.000Z;59.30319540000001;18.0118097
Örnstigen 10; ;76.8;3;3873;3280000;2018-09-05T22:00:00.000Z;59.4329781;18.0747251
Färgargårdstorget 52;Södermalm - Sofia, Stockholm;96;4;4300;6700000;2018-09-06T22:00:00.000Z;59.30827290000001;18.0953619
Förmansvägen 29;Liljeholmskajen - Liljeholmen, Stockholm;79;3;2575;5175000;2018-09-07T22:00:00.000Z;59.3065047;18.0275001
Dalarövägen 29;Trångsund, Stockholm;78;3;4198;2715000;2018-09-06T22:00:00.000Z;59.22681749999999;18.1298292
Hagagatan 50A,  4tr ög;Vasastan, Stockholm;28;2;1755;3400000;2018-09-05T22:00:00.000Z;59.34860800000001;18.0493417
Mörbyleden 16;Mörbyskogen, Stockholm;76.3;3;3843;3850000;2018-09-05T22:00:00.000Z;59.3965028;18.0416572
Metargatan 14, 3/3 tr;Södermalm - Sofia, Stockholm;40;2;2236;3750000;2018-09-06T22:00:00.000Z;59.3079443;18.0853451
Hantverkargatan 77;Kungsholmen, Stockholm;67;3;6843;5500000;2018-09-07T22:00:00.000Z;59.33076209999999;18.0309197
Sandfjärdsgatan 109;Årsta, Stockholm;77;3;4538;3310000;2018-09-06T22:00:00.000Z;59.2922835;18.0560762
Sommarvägen 11A;Tullinge, Stockholm;70;3;3595;2840000;2018-09-05T22:00:00.000Z;59.2164116;17.8904136
Täppgatan 22; Södertälje;63.7;2;3593;1600000;2018-09-05T22:00:00.000Z;59.19590770000001;17.6182806
Klubbacken 22, 2tr;Mälarhöjden, Stockholm;55;2;3082;3500000;2018-09-06T22:00:00.000Z;59.30516859999999;17.964711
Stagneliusvägen 43, 4 tr;Kungsholmen - Fredhäll, Stockholm;58;2;1210;4495000;2018-09-06T22:00:00.000Z;59.3290848;18.0043762
Sätunavägen 21A;Centrala Märsta, Märsta;39;1.5;2522;1495000;2018-09-05T22:00:00.000Z;59.63037240000001;17.8512308
Sidensvansvägen 40;Sjöberg, ;69;2;4029;2650000;2018-09-05T22:00:00.000Z;59.4310986;17.9917364
Slalomvägen 16, 3tr;Hägersten / Västertorp, Stockholm;60;2;3336;3150000;2018-09-06T22:00:00.000Z;59.2921705;17.9741489
Klara tvärgränd 5, 1tr;Norrmalm, Stockholm;80.5;3;4307;6000000;2018-09-06T22:00:00.000Z;59.33034179999999;18.0642582
Sehlstedtsgatan 7, 2tr;Östermalm / Gärdet, Stockholm;97;4;4850;7150000;2018-09-05T22:00:00.000Z;59.3427303;18.1117821
Inteckningsvägen 17H;Hägersten, Stockholm;74;2;5623;2300000;2018-09-05T22:00:00.000Z;59.29172610000001;17.9865925
Sparbanksvägen 11;Hägerstensåsen, Stockholm;53;2;3066;3000000;2018-09-06T22:00:00.000Z;59.29870990000001;17.9828689
Sköntorpsvägen 114, 2 tr;Årsta, Stockholm;52;2;2769;2800000;2018-09-06T22:00:00.000Z;59.3013078;18.0541418
Bygärdesvägen 3, Vån 3;Spånga - Bromsten, Stockholm;59;2;2920;1980000;2018-09-05T22:00:00.000Z;59.3802164;17.9156144
Inteckningsvägen 56, 1 tr;Hägerstensåsen, Stockholm;56;3;4108;2750000;2018-09-06T22:00:00.000Z;59.2926367;17.9825902
Kyrkbacken 22;Hagalund, Stockholm;48;2;3066;2450000;2018-09-05T22:00:00.000Z;59.36196619999999;18.0059428
Timotejvägen 15;Rotebro, Stockholm;44.5;1;2947;1510000;2018-09-06T22:00:00.000Z;59.48022719999999;17.9076428
Skäcklingevägen 169, 1 tr;Tumba, Tumba;90.5;4;5866;1950000;2018-09-05T22:00:00.000Z;59.187597;17.8404548
Åsögatan 98;Södermalm, Stockholm;33;1;2180;2595000;2018-09-06T22:00:00.000Z;59.31240219999999;18.0710107
Hamngatan 5;Centrala Sundbyberg, Stockholm;78;3;4253;5000000;2018-09-05T22:00:00.000Z;59.35609960000001;17.9677207
Götgatan 4A;Centrala Sundbyberg, Stockholm;47;2;2665;2525000;2018-09-06T22:00:00.000Z;59.3633001;17.9777432
Bagarfruvägen 5;Sköndal, Stockholm;79;3;4982;2840000;2018-09-05T22:00:00.000Z;59.2568796;18.1078622
Näsbyvägen 10 våning 3;Roslags Näsby, Täby;90.5;4;4997;4100000;2018-09-05T22:00:00.000Z;59.4341744;18.0628786
Lindhagensterrassen 9, vån 4;Kungsholmen, ;96.5;4;3700;7200000;2018-09-05T22:00:00.000Z;59.3352313;18.0151152
Blåsutvägen 5, 4 tr;Blåsut/Johanneshov, Stockholm;35;1;2583;2370000;2018-09-06T22:00:00.000Z;59.29321720000001;18.0869249
Siklöjevägen 15;Centrum, Stockholm;83;3;4630;2910000;2018-09-06T22:00:00.000Z;59.2486201;18.2376673
Evenemangsgatan 24, 9tr;Arenastaden, Stockholm;43;2;2560;2950000;2018-09-05T22:00:00.000Z;59.3716337;17.9979299
Nybrogatan 24, 3 tr;Östermalm, Stockholm;120;3;2660;12500000;2018-09-05T22:00:00.000Z;59.3354302;18.0780958
Lindhagensterrassen 9, vån 11;Kungsholmen, Stockholm;39;1;1843;3320000;2018-09-05T22:00:00.000Z;59.3352313;18.0151152
Stagneliusvägen 23, 5tr;Kungsholmen/Fredhäll, Stockholm;35;1.5;2494;2930000;2018-09-06T22:00:00.000Z;59.327515;18.0104143
Lindhagensterrassen 9, vån 7;Kungsholmen, Stockholm;39;1.5;1843;3260000;2018-09-06T22:00:00.000Z;59.3352313;18.0151152
Vålbergavägen 79;Barkarby, Stockholm;103;4;4400;3310000;2018-09-05T22:00:00.000Z;59.3983179;17.8722243
Mjölnerbacken 11, 2 tr;Rissne, Stockholm;89;4;4214;3100000;2018-09-05T22:00:00.000Z;59.37804310000001;17.9338836
Utövägen 10;Västra Orminge, ;70;3;3910;2300000;2018-09-05T22:00:00.000Z;59.3255936;18.2538919
Bergslagsvägen 11;Bromma Brommaplan, Stockholm;71;3;4080;3305000;2018-09-06T22:00:00.000Z;59.3382555;17.94007
Fiskarnas gata 177 lgh 1202; Stockholm;80;3;4735;1965000;2018-09-06T22:00:00.000Z;59.1684688;18.17154
Doktor Widerströms gata 10, 1tr;Fruängen, Stockholm;63;3;4082;2950000;2018-09-05T22:00:00.000Z;59.2843903;17.9579519
Sveavägen 97;Vasastan, Stockholm;27;1;1272;3000000;2018-09-05T22:00:00.000Z;59.34572360000001;18.0527469
Karlbergsvägen 25 C, 4 tr;Vasastan, Stockholm;33;1;1406;3100000;2018-09-05T22:00:00.000Z;59.342236;18.04204
Dragonvägen 17E;Lovön/Drottningholm, Drottningholm;148;6;6306;9500000;2018-09-06T22:00:00.000Z;59.3251283;17.8867649
Melongatan 22;Hässelby Strand, Stockholm;63.5;2;3847;2015000;2018-09-06T22:00:00.000Z;59.3654609;17.8340491
Mjölnarvägen 16, 9tr;Kvarnholmen, Stockholm;119;5;6349;7700000;2018-09-05T22:00:00.000Z;59.3175902;18.1382447
Vendelsö skolväg 5, 3tr;Vendelsö - Sågen, Stockholm;63;2;3621;1755000;2018-09-05T22:00:00.000Z;59.1989361;18.1914178
Helikoptergatan 10;Skarpnäck, Stockholm;116.5;5;5495;5135000;2018-09-05T22:00:00.000Z;59.26703699999999;18.1191014
Almstigen 4;Bromma Ulvsunda, Stockholm;49;2;3960;2350000;2018-09-06T22:00:00.000Z;59.34254300000001;17.9653944
Linvägen 7 Markplan;Norsborg-Hallunda, Stockholm;58.5;2;3953;1720000;2018-09-05T22:00:00.000Z;59.24759940000001;17.8329789
Skanörvägen 5;Björkhagen, Stockholm;54;2;3131;3000000;2018-09-06T22:00:00.000Z;59.29179569999999;18.1129983
Bromsbodavägen 35 B;Runby, Upplands Väsby;68;3;3970;2000000;2018-09-05T22:00:00.000Z;59.52557580000001;17.8866256
Norrbackagatan 33, 2 tr;Birkastan - Vasastan, Stockholm;67;3;3521;5500000;2018-09-05T22:00:00.000Z;59.3436298;18.031694
Ståltrådsvägen 20;Bromma Johannesfred, Stockholm;46;2;2077;2300000;2018-09-06T22:00:00.000Z;59.3458188;17.9745158
Magnus Ladulåsgatan 53;Maria, Stockholm;97;5;4203;6020000;2018-09-05T22:00:00.000Z;59.31251750000001;18.06523
